120	0.312	0
114	3.528	0
108	6.504	0
96	11.736	0
84	16.056	0
72	19.536	0
60	22.056	0
48	23.52	0
36	23.424	0
30	22.584	0
24	21.12	0
18	18.936	0
12	15.816	0
9	13.824	0
6	11.352	0
3	8.136	0
1.5	5.856	0
0	0	0
1.5	-3.432	0
3	-4.68	0
6	-5.976	0
9	-6.576	0
12	-6.864	0
18	-6.912	0
24	-6.576	0
30	-6	0
36	-5.424	0
48	-4.32	0
60	-3.36	0
72	-2.4	0
84	-1.56	0
96	-0.936	0
108	-0.528	0
114	-0.384	0
120	-0.312	0
